Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T25824,2025-03-01,C3778,Headphones,309.0,525.0927233314231,Pay Pal,Unknown
T25825,2024-01-01,C3002,Coffee Machine,2.0,720.9279054688843,Pay Pal,Completed
T25826,2024-01-01,C1197,Coffee Machine,539.0,713.9494197772101,Credit Card,Unknown
T25828,2025-01-09,C2698,Headphones,6.0,500.3908951910845,Credit Card,Completed
T25829,2024-01-01,C4850,Smartphone,8.0,518.1524235021693,Cash,Pending
T25830,2021-09-28,C010,Laptop,1.0,255.8888927841921,Cash,Completed
T25831,2025-03-01,C980,Smartphone,6.0,52.411762916594526,Credit Card,Completed
T25832,2021-12-09,C508,Smartphone,399.0,819.8158461593124,Pay Pal,Unknown
T25833,2020-02-04,C4326,Tablet,304.0,519.4941778243674,Pay Pal,Completed
T25834,2025-03-01,C1525,Coffee Machine,883.0,527.6393144588213,Cash,Failed
T25835,2020-07-16,C4915,Tablet,106.0,518.7307275063094,Credit Card,Completed
T25836,2025-03-01,C324,Headphones,190.0,525.0927233314231,Pay Pal,Completed
T25838,2025-03-01,C2733,Laptop,106.0,525.4615540704654,Pay Pal,Pending
T25839,2025-03-01,C3726,Headphones,748.0,941.0173103150588,Credit Card,Completed
T25840,2024-01-01,C1179,Laptop,6.0,525.4615540704654,Cash,Completed
T25841,2024-01-01,C4733,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T25842,2025-03-01,C4915,Headphones,106.0,59.19237949297363,Credit Card,Failed
T25843,2022-08-26,C3393,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T25844,2025-03-01,C4687,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T25845,2025-03-01,C2801,Smartphone,702.0,191.5387159802584,Credit Card,Failed
T25846,2025-03-01,C1099,Smartphone,311.0,518.1524235021693,Credit Card,Pending
T25847,2023-07-17,C887,Laptop,106.0,525.4615540704654,Credit Card,Failed
T25849,2022-07-22,C3406,Smartphone,106.0,547.4958237630125,Credit Card,Completed
T25850,2024-01-01,C2552,Smartphone,544.0,673.4544868529496,Credit Card,Unknown
T25851,2025-03-01,C1079,Tablet,500.0,989.1827567892076,Credit Card,Completed
T25852,2025-03-01,C645,Tablet,10.0,69.06446531170747,Pay Pal,Completed
T25853,2024-01-01,C4141,Coffee Machine,7.0,527.6393144588213,Pay Pal,Completed
T25854,2021-11-24,C3456,Laptop,8.0,223.61577379795668,Credit Card,Completed
T25855,2024-01-01,C082,Headphones,106.0,967.3436527544848,Credit Card,Failed
T25857,2025-03-01,C4703,Smartphone,557.0,360.83,Pay Pal,Completed
T25858,2024-01-01,C762,Headphones,789.0,525.0927233314231,Pay Pal,Completed
T25859,2025-03-01,C3017,Laptop,9.0,999.9876977023494,Credit Card,Failed
T25860,2021-03-31,C4054,Coffee Machine,360.0,527.6393144588213,Pay Pal,Pending
T25861,2024-01-01,C1955,Laptop,8.0,463.1997254159964,Credit Card,Unknown
T25862,2020-10-25,C3438,Smartphone,106.0,518.1524235021693,Pay Pal,Failed
T25863,2024-01-01,C3238,Coffee Machine,106.0,527.6393144588213,Credit Card,Failed
T25865,2023-07-28,C2628,Coffee Machine,3.0,527.6393144588213,Credit Card,Pending
T25866,2025-03-01,C378,Laptop,106.0,525.4615540704654,Cash,Unknown
T25867,2021-01-05,C1602,Headphones,950.0,525.0927233314231,Credit Card,Completed
T25868,2024-01-01,C3522,Laptop,372.0,525.4615540704654,Cash,Pending
T25869,2024-01-01,C1028,Smartphone,165.0,518.1524235021693,Credit Card,Unknown
T25870,2024-06-29,C634,Tablet,106.0,519.4941778243674,Pay Pal,Unknown
T25872,2025-03-01,C4780,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T25873,2025-03-01,C729,Smartphone,5.0,518.1524235021693,Credit Card,Completed
T25874,2020-07-14,C1014,Tablet,392.0,519.4941778243674,Credit Card,Unknown
T25875,2024-01-01,C4908,Tablet,106.0,519.4941778243674,Cash,Pending
T25876,2025-03-01,C2795,Headphones,106.0,380.4388061636034,Pay Pal,Unknown
T25877,2025-03-01,C3226,Tablet,940.0,519.4941778243674,Pay Pal,Pending
T25878,2025-03-01,C357,Headphones,186.0,525.0927233314231,Credit Card,Completed
T25879,2020-02-14,C088,Smartphone,3.0,588.7474537407031,Credit Card,Completed
T25880,2020-09-15,C868,Laptop,143.0,525.4615540704654,Credit Card,Unknown
T25881,2024-01-01,C3334,Laptop,9.0,525.4615540704654,Credit Card,Completed
T25882,2025-03-01,C709,Headphones,102.0,525.0927233314231,Credit Card,Completed
T25883,2025-03-01,C3314,Smartphone,318.0,657.27,Cash,Pending
T25885,2023-06-27,C4170,Tablet,523.0,519.4941778243674,Credit Card,Completed
T25886,2025-03-01,C997,Coffee Machine,4.0,389.09627499586776,Credit Card,Pending
T25887,2020-03-23,C3071,Laptop,1.0,525.4615540704654,Credit Card,Failed
T25888,2024-01-01,C4848,Laptop,855.0,525.4615540704654,Pay Pal,Unknown
T25889,2025-03-01,C358,Coffee Machine,8.0,527.6393144588213,Pay Pal,Completed
T25891,2022-12-11,C2309,Laptop,106.0,525.4615540704654,Credit Card,Pending
T25892,2021-07-09,C4086,Laptop,518.0,525.4615540704654,Pay Pal,Completed
T25893,2025-03-01,C716,Headphones,9.0,995.0598672167904,Credit Card,Completed
T25895,2023-10-28,C4316,Laptop,106.0,525.4615540704654,Pay Pal,Failed
T25896,2025-03-01,C1721,Smartphone,5.0,761.6495439195953,Pay Pal,Pending
T36953,2024-01-01,C503,Headphones,175.0,525.0927233314231,Cash,Completed
T25898,2021-02-10,C3744,Tablet,803.0,695.3227646777436,Pay Pal,Completed
T25899,2025-03-01,C4059,Headphones,106.0,525.0927233314231,Cash,Unknown
T25900,2025-03-01,C4756,Smartphone,300.0,518.1524235021693,Pay Pal,Completed
T25901,2023-12-18,C1729,Tablet,612.0,746.8726483048983,Pay Pal,Completed
T25902,2024-02-26,C495,Laptop,7.0,525.4615540704654,Credit Card,Completed
T25903,2024-01-01,C3597,Coffee Machine,662.0,103.79939824680282,Credit Card,Failed
T25904,2020-07-24,C4761,Headphones,2.0,855.8003933974851,Credit Card,Failed
T25905,2021-12-09,C2621,Coffee Machine,9.0,527.6393144588213,Credit Card,Completed
T25906,2024-01-01,C3255,Laptop,5.0,525.4615540704654,Credit Card,Completed
T25907,2024-01-01,C1800,Headphones,106.0,525.0927233314231,Credit Card,Unknown
T25908,2025-03-01,C710,Tablet,219.0,519.4941778243674,Credit Card,Completed
T25909,2025-01-12,C4980,Headphones,106.0,525.0927233314231,Pay Pal,Failed
T25910,2025-03-01,C4987,Coffee Machine,9.0,527.6393144588213,Pay Pal,Pending
T25911,2025-03-01,C1866,Laptop,3.0,527.3788598805397,Cash,Pending
T25913,2023-11-06,C1027,Coffee Machine,173.0,527.6393144588213,Pay Pal,Completed
T25914,2024-01-01,C4449,Coffee Machine,305.0,527.6393144588213,Pay Pal,Unknown
T25915,2025-03-01,C669,Tablet,3.0,305.20433423176934,Pay Pal,Failed
T25916,2025-03-01,C2623,Laptop,183.0,525.4615540704654,Pay Pal,Completed
T25917,2024-01-01,C2744,Headphones,106.0,320.01438054241555,Pay Pal,Failed
T25918,2025-03-01,C1555,Headphones,106.0,525.0927233314231,Credit Card,Unknown
T25919,2020-01-01,C3308,Coffee Machine,939.0,527.6393144588213,Pay Pal,Completed
T25920,2024-01-01,C2181,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T25921,2024-01-01,C3902,Smartphone,4.0,518.1524235021693,Pay Pal,Failed
T25922,2021-12-09,C3310,Headphones,4.0,603.12,Pay Pal,Completed
T25923,2024-01-01,C1686,Tablet,6.0,519.4941778243674,Pay Pal,Pending
T25924,2025-03-01,C1735,Smartphone,106.0,819.7368980972738,Pay Pal,Unknown
T25925,2023-12-29,C481,Laptop,7.0,982.776424099731,Pay Pal,Unknown
T25926,2025-03-01,C2991,Headphones,9.0,525.0927233314231,Credit Card,Completed
T25927,2024-05-18,C1165,Tablet,106.0,856.7349688729606,Pay Pal,Completed
T25928,2024-01-01,C2260,Headphones,106.0,525.0927233314231,Credit Card,Pending
T25929,2024-07-01,C4093,Coffee Machine,883.0,961.91,Credit Card,Unknown
T25930,2024-01-01,C4532,Tablet,789.0,519.4941778243674,Credit Card,Unknown
T25931,2025-03-01,C3160,Tablet,2.0,519.4941778243674,Credit Card,Unknown
T25932,2024-02-15,C2913,Coffee Machine,290.0,527.6393144588213,Pay Pal,Completed
T25933,2022-10-05,C1590,Coffee Machine,106.0,250.34,Pay Pal,Completed
T25934,2022-05-11,C893,Tablet,107.0,116.6982433287568,Credit Card,Pending
T25935,2023-03-29,C3590,Smartphone,268.0,518.1524235021693,Pay Pal,Unknown
T25936,2025-03-01,C3073,Smartphone,3.0,518.1524235021693,Credit Card,Completed
T25937,2025-03-01,C2601,Coffee Machine,6.0,527.6393144588213,Pay Pal,Completed
T25938,2025-03-01,C3021,Laptop,106.0,525.4615540704654,Credit Card,Pending
T25939,2024-01-01,C1973,Headphones,141.0,525.0927233314231,Pay Pal,Pending
T25940,2022-06-16,C4415,Laptop,106.0,768.2049437461478,Credit Card,Pending
T25941,2024-01-01,C4425,Laptop,6.0,525.4615540704654,Pay Pal,Failed
T25942,2020-04-09,C3329,Smartphone,106.0,518.1524235021693,Pay Pal,Failed
T25943,2025-03-01,C4387,Smartphone,106.0,518.1524235021693,Credit Card,Unknown
T25944,2023-02-12,C2367,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T25945,2021-08-04,C408,Laptop,106.0,525.4615540704654,Pay Pal,Unknown
T25946,2025-03-01,C4348,Smartphone,1.0,518.1524235021693,Credit Card,Completed
T25947,2025-03-01,C3066,Tablet,106.0,519.4941778243674,Credit Card,Completed
T25948,2023-10-14,C460,Coffee Machine,910.0,527.6393144588213,Credit Card,Unknown
T25949,2025-03-01,C3309,Headphones,106.0,525.0927233314231,Pay Pal,Pending
T25950,2024-01-01,C3674,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T25952,2025-03-01,C1871,Coffee Machine,5.0,527.6393144588213,Pay Pal,Completed
T25954,2022-12-17,C4491,Tablet,8.0,519.4941778243674,Pay Pal,Unknown
T25956,2022-09-07,C1593,Tablet,884.0,519.4941778243674,Pay Pal,Completed
T25957,2024-01-01,C2328,Headphones,218.0,113.53096637508942,Credit Card,Completed
T25958,2024-09-05,C4516,Laptop,106.0,525.4615540704654,Cash,Completed
T25959,2025-03-01,C2817,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T25960,2023-04-28,C509,Headphones,437.0,525.0927233314231,Credit Card,Pending
T25961,2023-07-07,C2450,Laptop,276.0,525.4615540704654,Credit Card,Pending
T25962,2023-06-06,C318,Laptop,604.0,525.4615540704654,Pay Pal,Completed
T25963,2024-01-01,C1002,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T25964,2024-01-01,C4443,Laptop,6.0,525.4615540704654,Pay Pal,Completed
T25966,2025-03-01,C4250,Smartphone,106.0,518.1524235021693,Cash,Completed
T25967,2025-03-01,C2275,Laptop,8.0,218.70500823804173,Credit Card,Failed
T25968,2021-11-10,C4104,Smartphone,106.0,518.1524235021693,Credit Card,Unknown
T25970,2024-01-01,C2161,Headphones,106.0,586.6111509577904,Credit Card,Pending
T25971,2024-01-01,C705,Laptop,429.0,925.508687776988,Pay Pal,Completed
T25972,2025-03-01,C3578,Laptop,106.0,525.4615540704654,Credit Card,Unknown
T25974,2024-09-08,C771,Smartphone,106.0,518.1524235021693,Pay Pal,Unknown
T25976,2023-01-19,C3705,Headphones,1.0,959.6188918809788,Pay Pal,Unknown
T25977,2024-01-01,C520,Tablet,106.0,519.4941778243674,Credit Card,Failed
T25978,2025-03-01,C2136,Tablet,300.0,747.5440942773014,Credit Card,Pending
T25979,2022-10-21,C2159,Headphones,5.0,874.1561328622425,Pay Pal,Failed
T25980,2024-01-01,C4184,Laptop,3.0,670.9207997011936,Credit Card,Pending
T25981,2024-01-01,C3942,Smartphone,6.0,518.1524235021693,Credit Card,Failed
T25983,2024-01-01,C2561,Headphones,9.0,525.0927233314231,Cash,Failed
T25984,2021-09-16,C151,Coffee Machine,10.0,92.72142023582308,Pay Pal,Unknown
T25985,2025-03-01,C015,Coffee Machine,997.0,307.7835541324185,Credit Card,Pending
T25986,2025-03-01,C383,Smartphone,4.0,261.15281340578747,Credit Card,Unknown
T25988,2022-11-10,C4301,Smartphone,881.0,975.6942355900884,Credit Card,Unknown
T25989,2024-01-01,C1328,Coffee Machine,5.0,527.6393144588213,Credit Card,Failed
T25990,2024-01-01,C633,Smartphone,317.0,518.1524235021693,Credit Card,Completed
T25991,2024-01-01,C2207,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T25992,2025-03-01,C4758,Tablet,5.0,549.3300726940174,Cash,Failed
T25993,2024-01-01,C1614,Laptop,451.0,525.4615540704654,Credit Card,Completed
T25994,2025-03-01,C1496,Tablet,205.0,680.4275771722669,Credit Card,Pending
T25995,2024-01-29,C3237,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T25996,2022-01-17,C4675,Smartphone,106.0,634.3797244364229,Credit Card,Completed
T25997,2024-01-01,C4794,Tablet,4.0,858.6789948353958,Credit Card,Completed
T25999,2025-03-01,C3032,Headphones,721.0,891.3147792857869,Credit Card,Completed
T26000,2024-01-01,C1920,Laptop,385.0,525.4615540704654,Pay Pal,Completed
T26001,2024-01-20,C677,Headphones,1.0,824.3122853360684,Pay Pal,Unknown
T26002,2025-03-01,C3509,Coffee Machine,2.0,527.6393144588213,Pay Pal,Completed
T26003,2025-03-01,C2318,Coffee Machine,106.0,527.6393144588213,Pay Pal,Failed
T26004,2023-11-23,C3242,Laptop,106.0,525.4615540704654,Credit Card,Failed
T26005,2022-05-21,C661,Tablet,1.0,519.4941778243674,Credit Card,Failed
T26006,2025-03-01,C085,Tablet,106.0,519.4941778243674,Credit Card,Failed
T26007,2023-11-05,C3105,Tablet,696.0,519.4941778243674,Credit Card,Completed
T26008,2024-01-01,C2771,Tablet,106.0,507.4644975188616,Credit Card,Unknown
T26009,2025-03-01,C4979,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T26010,2021-07-30,C613,Tablet,3.0,519.4941778243674,Credit Card,Completed
T26011,2025-03-01,C3748,Tablet,415.0,363.4428120325737,Pay Pal,Completed
T26012,2024-01-01,C1100,Smartphone,8.0,518.1524235021693,Credit Card,Completed
T26013,2024-01-01,C022,Smartphone,2.0,518.1524235021693,Pay Pal,Failed
T26014,2024-01-01,C4659,Headphones,926.0,525.0927233314231,Pay Pal,Unknown
T26015,2023-01-12,C960,Headphones,106.0,525.0927233314231,Credit Card,Pending
T26016,2025-03-01,C1001,Tablet,9.0,519.4941778243674,Credit Card,Failed
T26018,2024-01-18,C182,Tablet,4.0,82.01721004854198,Credit Card,Completed
T26020,2025-03-01,C3663,Smartphone,2.0,518.1524235021693,Credit Card,Failed
T26022,2023-10-31,C4131,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T26023,2025-03-01,C4115,Smartphone,9.0,518.1524235021693,Credit Card,Unknown
T26025,2025-03-01,C2329,Smartphone,10.0,518.1524235021693,Credit Card,Failed
T26026,2024-01-01,C4555,Headphones,106.0,513.8615395954445,Credit Card,Failed
T26028,2024-01-01,C2651,Tablet,106.0,519.4941778243674,Credit Card,Completed
T26029,2024-01-01,C3711,Tablet,1.0,519.4941778243674,Credit Card,Failed
T26030,2024-03-12,C1263,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T26031,2024-01-01,C4087,Smartphone,106.0,518.1524235021693,Cash,Completed
T26034,2023-09-07,C787,Coffee Machine,383.0,697.3165032395818,Credit Card,Completed
T26035,2025-03-01,C4879,Coffee Machine,752.0,527.6393144588213,Cash,Completed
T26036,2020-09-07,C2446,Tablet,106.0,519.4941778243674,Credit Card,Completed
T26037,2023-11-22,C1987,Headphones,684.0,525.0927233314231,Pay Pal,Completed
T26038,2024-01-01,C4387,Laptop,106.0,951.5415024605272,Credit Card,Pending
T26039,2025-03-01,C410,Tablet,354.0,519.4941778243674,Credit Card,Pending
T26040,2025-03-01,C643,Laptop,10.0,525.4615540704654,Pay Pal,Completed
T26041,2025-03-01,C2141,Smartphone,667.0,884.9903622040603,Credit Card,Failed
T26042,2024-01-01,C3355,Smartphone,3.0,408.0326335020749,Credit Card,Completed
T26043,2025-03-01,C755,Tablet,106.0,519.4941778243674,Credit Card,Completed
T26044,2022-03-28,C2617,Headphones,8.0,525.0927233314231,Cash,Unknown
T26045,2024-01-01,C4462,Smartphone,106.0,518.1524235021693,Credit Card,Pending
T26046,2022-02-01,C1196,Smartphone,106.0,518.1524235021693,Cash,Completed
T26049,2025-03-01,C454,Headphones,631.0,525.0927233314231,Pay Pal,Completed
T26050,2024-01-01,C020,Tablet,8.0,519.4941778243674,Credit Card,Unknown
T26051,2024-07-04,C547,Tablet,460.0,519.4941778243674,Pay Pal,Pending
T26052,2024-01-01,C4979,Coffee Machine,667.0,647.7958469203735,Pay Pal,Unknown
T26053,2023-02-18,C2180,Laptop,106.0,550.8009559153322,Pay Pal,Pending
T26054,2024-01-01,C4142,Laptop,889.0,525.4615540704654,Credit Card,Pending
T26055,2025-03-01,C608,Tablet,106.0,519.4941778243674,Credit Card,Completed
T26056,2024-01-01,C2981,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T26057,2024-01-01,C2758,Tablet,6.0,519.4941778243674,Cash,Pending
T26058,2024-01-01,C249,Laptop,106.0,525.4615540704654,Credit Card,Completed
T26059,2024-01-01,C2018,Tablet,505.0,519.4941778243674,Credit Card,Completed
T26060,2024-01-05,C3805,Headphones,106.0,525.0927233314231,Pay Pal,Failed
T26061,2024-01-01,C1172,Laptop,493.0,525.4615540704654,Credit Card,Completed
T26063,2024-01-01,C2271,Coffee Machine,260.0,215.10401045080224,Pay Pal,Unknown
T26064,2025-03-01,C187,Laptop,496.0,684.2571108699557,Credit Card,Unknown
T26065,2025-03-01,C1797,Smartphone,3.0,518.1524235021693,Credit Card,Completed
T26066,2024-01-01,C3055,Coffee Machine,8.0,56.758148791771816,Credit Card,Pending
T26068,2025-03-01,C3112,Coffee Machine,230.0,203.77985890507165,Credit Card,Completed
T26069,2022-10-10,C260,Headphones,106.0,525.0927233314231,Credit Card,Failed
T26070,2020-02-07,C3554,Tablet,106.0,519.4941778243674,Credit Card,Completed
T26071,2024-01-01,C1016,Coffee Machine,1.0,965.3695286688562,Cash,Pending
T26072,2020-03-28,C4650,Laptop,720.0,525.4615540704654,Credit Card,Completed
T26073,2023-03-13,C3123,Smartphone,8.0,518.1524235021693,Credit Card,Unknown
T26075,2024-01-01,C1599,Smartphone,106.0,257.1410757499244,Pay Pal,Completed
T26076,2024-01-01,C585,Coffee Machine,498.0,527.6393144588213,Credit Card,Pending
T26077,2022-05-22,C3639,Smartphone,106.0,518.1524235021693,Pay Pal,Unknown
T26078,2024-01-01,C4894,Tablet,3.0,519.4941778243674,Credit Card,Unknown
T26079,2024-01-01,C839,Tablet,247.0,540.2186598687206,Credit Card,Completed
T26080,2025-01-17,C224,Laptop,300.0,429.2943812930902,Cash,Unknown
T26081,2020-07-08,C2282,Headphones,776.0,525.0927233314231,Credit Card,Completed
T26082,2024-01-01,C223,Headphones,9.0,929.9528798223942,Credit Card,Pending
T26083,2024-05-22,C2484,Laptop,4.0,525.4615540704654,Pay Pal,Completed
T26084,2021-08-29,C1396,Headphones,106.0,644.66,Pay Pal,Completed
T26086,2024-01-01,C466,Coffee Machine,106.0,527.6393144588213,Credit Card,Failed
T26088,2023-08-01,C118,Headphones,7.0,525.0927233314231,Credit Card,Completed
T26089,2025-03-01,C3946,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T26090,2021-06-19,C3112,Tablet,491.0,519.4941778243674,Cash,Completed
T26091,2025-03-01,C444,Coffee Machine,106.0,527.6393144588213,Cash,Unknown
T26092,2024-04-30,C3162,Coffee Machine,907.0,267.69993105407514,Credit Card,Completed
T26093,2021-04-08,C3583,Smartphone,106.0,518.1524235021693,Cash,Pending
T26094,2024-01-01,C1088,Smartphone,10.0,518.1524235021693,Pay Pal,Failed
T26095,2025-03-01,C1577,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T84163,2024-01-01,C200,Smartphone,106.0,518.1524235021693,Credit Card,Unknown
T26098,2024-01-01,C4261,Headphones,106.0,525.0927233314231,Credit Card,Failed
T26099,2025-03-01,C4411,Coffee Machine,924.0,127.39459052604046,Credit Card,Failed
T26101,2024-01-01,C4844,Coffee Machine,220.0,847.5,Pay Pal,Failed
T26102,2024-01-01,C4391,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T26103,2024-01-01,C4331,Laptop,106.0,778.7227080876216,Pay Pal,Completed
T26104,2025-03-01,C4047,Tablet,800.0,519.4941778243674,Credit Card,Pending
T26105,2024-01-01,C3317,Headphones,4.0,344.334330585058,Credit Card,Pending
T26106,2024-01-01,C4795,Headphones,106.0,298.800850942445,Credit Card,Pending
T26107,2024-01-01,C2163,Coffee Machine,7.0,439.39359114290943,Pay Pal,Failed
T26108,2025-03-01,C1367,Smartphone,1.0,518.1524235021693,Credit Card,Completed
T26109,2024-01-01,C4099,Smartphone,656.0,518.1524235021693,Credit Card,Unknown
T26110,2025-03-01,C2567,Tablet,487.0,955.6596244783314,Credit Card,Completed
T26111,2025-03-01,C4342,Smartphone,106.0,518.1524235021693,Pay Pal,Failed
T26112,2024-01-01,C2456,Tablet,9.0,519.4941778243674,Pay Pal,Completed
T26113,2024-04-04,C3007,Headphones,106.0,525.0927233314231,Pay Pal,Pending
T26114,2024-01-01,C1942,Laptop,106.0,268.2,Pay Pal,Completed
T26116,2024-01-01,C3219,Headphones,3.0,181.6376972423541,Pay Pal,Completed
T26117,2025-03-01,C2466,Headphones,9.0,525.0927233314231,Pay Pal,Completed
T26118,2024-01-01,C2311,Laptop,106.0,525.4615540704654,Cash,Completed
T26119,2022-12-17,C4321,Smartphone,5.0,518.1524235021693,Pay Pal,Pending
T26120,2025-03-01,C4672,Smartphone,106.0,513.4235546823732,Credit Card,Unknown
T26121,2024-01-01,C1648,Coffee Machine,106.0,527.6393144588213,Pay Pal,Failed
T26122,2025-03-01,C3238,Tablet,106.0,186.49315905861204,Credit Card,Completed
T26123,2024-01-01,C2529,Tablet,808.0,519.4941778243674,Pay Pal,Completed
T26125,2025-03-01,C1978,Coffee Machine,605.0,527.6393144588213,Credit Card,Completed
